Date,VBK,BND,VTI,VWO
2008-02-04,60.618565000000004,55.868916000000006,54.891856999999995,36.351898
2008-02-05,59.066364,56.019234,53.334548999999996,34.838951
2008-02-06,57.780525,55.904697,52.929134,34.303421
2008-02-07,58.542846999999995,55.561023999999996,53.414814,34.853924
2008-02-08,58.607136,55.725689,53.10173399999999,34.636711
2008-02-11,59.121479,55.847435,53.410805,35.108582
2008-02-12,59.396999,55.754341000000004,53.904495,35.239655
2008-02-13,60.609382999999994,55.45362900000001,54.518584999999995,35.988636
2008-02-14,59.543964,55.195862,53.812172,35.576698
2008-02-15,59.286797,55.281799,53.824211,36.119709
2008-02-19,59.378639,54.773438,53.996798999999996,36.471737
2008-02-20,59.892975,54.81640600000001,54.249664,36.763832
2008-02-21,58.937785999999996,55.274616,53.643597,36.265766
2008-02-22,58.855114,55.138592,53.892441000000005,36.812515000000005
2008-02-25,60.049114,54.86653100000001,54.795528000000004,37.216965
2008-02-26,60.701218000000004,55.074139,55.148754000000004,37.913525
2008-02-27,60.56345699999999,55.174397,55.06043199999999,38.067062
2008-02-28,59.938896,55.58249300000001,54.50655,37.752491
2008-02-29,58.506104,55.933327,53.302437,36.557873
2008-03-03,58.248928,55.797523,53.113785,36.767578
2008-03-04,57.88155,55.531628000000005,52.945198,36.093498
2008-03-05,58.377518,55.172226,53.242222,36.771316999999996
2008-03-06,56.577332,55.129166000000005,52.138443,35.66283
2008-03-07,55.952766000000004,55.280052000000005,51.576508000000004,35.277091999999996
2008-03-10,54.556720999999996,55.445339000000004,50.789821999999994,34.284695
2008-03-11,56.26504499999999,55.129166000000005,52.587986,36.602798
2008-03-12,56.073067,55.639385,52.086269,35.73024
2008-03-13,57.083542,55.39506899999999,52.423428,35.659092
2008-03-14,55.723988,55.632229,51.46014,34.370831
2008-03-17,54.21743000000001,55.819072999999996,50.866077000000004,33.251098999999996
2008-03-18,56.75285,55.869385,52.98131899999999,35.149776
2008-03-19,55.34734,55.912529000000006,51.564484,33.187435
2008-03-20,56.036319999999996,56.06343100000001,52.644176,33.689251
2008-03-24,58.424751,55.754372,53.784077,34.951298
2008-03-25,58.856494999999995,55.862213,53.861912,35.333267
2008-03-26,58.672768000000005,55.912529000000006,53.228809,34.883877000000005
2008-03-27,58.011353,55.919724,53.031212,35.265865000000005
2008-03-28,57.47855799999999,55.962841000000004,52.55941800000001,35.007469
2008-03-31,57.717403000000004,56.156864,52.82555,35.213444
2008-04-01,59.481163,55.573218999999995,54.628071,36.250774
2008-04-02,59.747574,55.501049,54.664370999999996,36.243301
2008-04-03,60.179329,55.479393,54.728885999999996,36.625271000000005
2008-04-04,60.326308999999995,55.991615,54.74904599999999,36.561607
2008-04-07,60.151782999999995,55.775208,54.777287,36.74136
2008-04-08,60.326308999999995,55.804069999999996,54.67646800000001,36.666466
2008-04-09,59.35256999999999,56.020515,54.184493999999994,36.381851
2008-04-10,59.96804399999999,55.85455699999999,54.458702,37.010994000000004
2008-04-11,58.461493999999995,56.179230000000004,53.345726,36.329426
2008-04-14,58.39719,55.991615,53.164294999999996,36.378105
2008-04-15,58.6544,55.804069999999996,53.41834300000001,36.996021
2008-04-16,60.399803000000006,55.508281999999994,54.740981999999995,37.771217
2008-04-17,59.949665,55.457779,54.809532,37.539032
2008-04-18,60.987728000000004,55.501049,55.563614,37.917263
2008-04-21,61.217383999999996,55.594832999999994,55.446659,38.288013
2008-04-22,60.142573999999996,55.71750600000001,54.982921999999995,37.954723
2008-04-23,60.408984999999994,55.666973,55.152283,38.422829
2008-04-24,61.088768,55.428902,55.458767,38.198132
2008-04-25,61.823673,55.356784999999995,55.8862,38.561398
2008-04-28,62.071709,55.551552,55.862019,38.213122999999996
2008-04-29,61.557247,55.515457,55.628131999999994,37.568996000000006
2008-04-30,61.502155,55.962814,55.406342,38.183147
2008-05-01,62.43914399999999,55.97146600000001,56.382206000000004,38.733662
2008-05-02,62.49426999999999,55.833858,56.543503,38.995808000000004
2008-05-05,62.475894999999994,55.942516000000005,56.253166,38.872223
2008-05-06,63.091373,55.7397,56.733036,39.216763
2008-05-07,62.172748999999996,55.819396999999995,55.934601,38.295506
2008-05-08,62.429974,56.094604000000004,55.821678000000006,38.437809
2008-05-09,62.558575,56.058388,55.789421,38.239334
2008-05-12,63.412907,56.000454000000005,56.366077000000004,38.535183
2008-05-13,63.872204,55.71073199999999,56.430599,38.677483
2008-05-14,63.945686,55.74694399999999,56.608017000000004,38.759876
2008-05-15,64.653053,56.043907,57.208858,39.546307
2008-05-16,64.653053,55.935272,57.309689,39.980721
2008-05-19,64.653053,56.087348999999996,57.398384,40.179195
2008-05-20,64.45094300000001,56.065619999999996,56.926593999999994,39.239212
2008-05-21,63.348587,56.051189,55.970905,38.932137
2008-05-22,63.495564,55.826632999999994,56.160427,39.377792
2008-05-23,62.907646,56.065619999999996,55.349883999999996,38.332951
2008-05-27,63.679306000000004,55.754204,55.83378199999999,38.460281
2008-05-28,64.349899,55.464484999999996,56.16848,38.636292
2008-05-29,64.75410500000001,55.370335,56.414455000000004,38.928398
2008-05-30,65.176659,55.406551,56.52334200000001,38.864734999999996
2008-06-02,64.772469,55.676991,56.071735,38.647533
2008-06-03,64.487686,55.895027,55.769264,37.977184
2008-06-04,64.75410500000001,55.626068000000004,55.870075,37.449158000000004
2008-06-05,66.435181,55.371666000000005,56.958861999999996,38.557652000000004
2008-06-06,64.75410500000001,55.65515500000001,55.241013,37.216965
2008-06-09,64.45094300000001,55.197140000000005,55.285366,37.097126
2008-06-10,64.092667,54.884583,55.007137,36.291977
2008-06-11,62.91680899999999,55.204468000000006,54.17643,36.138428000000005
2008-06-12,63.24754,54.601112,54.337734,36.366875
2008-06-13,64.368263,54.651984999999996,55.144245,36.381851
2008-06-16,64.864319,54.702831,55.23698,36.700169
2008-06-17,64.910248,54.884583,54.841801000000004,36.430534
2008-06-18,64.561172,55.066303000000005,54.438553000000006,36.752604999999996
2008-06-19,65.093979,54.92821899999999,54.59985699999999,36.273254
2008-06-20,64.000824,55.037257999999994,53.7127,35.127311999999996
2008-06-23,63.385365,54.848255,53.55139499999999,35.202197999999996
2008-06-24,62.466708999999994,55.080887,53.286418999999995,35.127311999999996
2008-06-25,63.174057,55.102688,53.667271,35.756446999999994
2008-06-26,61.67668199999999,55.102688,52.111473,34.610508
2008-06-27,61.649139,55.248096,52.038540000000005,34.895123
2008-06-30,61.309242000000005,55.429825,51.933197,35.052414
2008-07-01,61.254116,55.390392000000006,52.176285,34.086220000000004
2008-07-02,59.453617,55.200661,51.10667,33.232372
2008-07-03,58.874863,55.244434,51.058044,33.314774
2008-07-07,58.433929000000006,55.27364,50.563765999999994,33.082581
2008-07-08,59.591407999999994,55.587467000000004,51.495625,33.352219
2008-07-09,58.360447,55.594727,50.450321,32.453445
2008-07-10,58.764632999999996,55.747958999999994,50.766335,33.479541999999995
2008-07-11,59.095352,55.397696999999994,50.320675,33.157478000000005
2008-07-14,58.571728,55.696903000000006,49.826370000000004,33.329741999999996
2008-07-15,58.176719999999996,55.747958999999994,49.18623,32.565781
2008-07-16,59.83025,55.288227,50.320675,33.472046
2008-07-17,59.912921999999995,55.032771999999994,50.847378000000006,34.071243
2008-07-18,59.84863299999999,54.945236,51.130978000000006,33.704243
2008-07-21,60.58353,55.062004,51.268745,33.771640999999995
2008-07-22,61.373543000000005,54.894135,51.949402,33.404655
2008-07-23,61.189816,54.916022999999996,52.200619,33.711731
2008-07-24,59.756763,55.31010799999999,50.977028000000004,33.120026
2008-07-25,60.326308999999995,54.95985,51.130978000000006,33.120026
2008-07-28,59.517906,55.324734,50.442215000000004,33.232372
2008-07-29,60.647812,55.237202,51.511833,33.172459
2008-07-30,61.281681000000006,55.251740000000005,52.200619,33.704243
2008-07-31,60.831566,55.441479,51.609066,33.39716
2008-08-01,61.015269999999994,55.539683999999994,51.382195,33.322254
2008-08-04,59.747574,55.437065000000004,50.952721000000004,32.221256
2008-08-05,60.923412,55.209965000000004,52.257305,32.64817
2008-08-06,61.456215,55.136669,52.322151,33.120026
2008-08-07,60.69375600000001,55.488361,51.57666,32.131386
2008-08-08,61.90635699999999,55.466377,52.670581999999996,32.251213
2008-08-11,62.971957999999994,55.231953000000004,53.197285,31.861732
2008-08-12,62.723927,55.481037,52.613876,31.741910999999998
2008-08-13,62.880077,55.334503000000005,52.49231700000001,31.666998
2008-08-14,63.449622999999995,55.473732,52.767818000000005,31.876720000000002
2008-08-15,63.339397,55.649563,53.07573299999999,31.434815999999998
2008-08-18,62.512638,55.796108,52.29784,30.715801000000003
2008-08-19,61.548088,55.693539,51.746834,30.43119
2008-08-20,61.869602,55.818077,51.933197,31.33745
2008-08-21,61.566448,55.803429,52.070957,31.187659999999997
2008-08-22,62.466708999999994,55.686211,52.800243,31.33745
2008-08-25,61.153061,55.840073,51.690104999999996,30.378752000000002
2008-08-26,61.355175,55.913364,51.860268,30.483615999999998
2008-08-27,62.01657900000001,55.928017000000004,52.208709999999996,31.075306
2008-08-28,62.861729000000004,55.979263,53.059543999999995,31.105265000000003
2008-08-29,62.448364,55.906040000000004,52.362675,30.753244
2008-09-02,62.007389,56.088428,52.143875,29.697186
2008-09-03,61.722618000000004,56.161949,52.046646,29.442526
2008-09-04,59.701632999999994,56.19138,50.450321,28.461353000000003
2008-09-05,59.600581999999996,56.235535,50.750145,28.386460999999997
2008-09-08,60.096642,56.632679,51.633389,28.828359999999996
2008-09-09,57.781715000000005,56.735661,49.842579,27.600025
2008-09-10,58.479862,56.735661,50.174816,27.637472
2008-09-11,58.838127,56.698848999999996,50.879784,27.704890999999996
2008-09-12,59.031052,56.514998999999996,51.382195,28.064402
2008-09-15,56.909016,56.941547,49.024155,26.042143
2008-09-16,58.176719999999996,56.38998,49.656208,25.690115
2008-09-17,56.036319999999996,56.463505000000005,47.43594,23.989925
2008-09-18,58.112415000000006,55.66183100000001,49.024155,25.465424
2008-09-19,60.657017,56.34584399999999,51.390285,29.187867999999998
2008-09-22,58.64521,56.198753,49.615696,27.292942
2008-09-23,57.496933,56.375263000000004,48.772949,26.379184999999996
2008-09-24,56.872257,56.367901,48.729,26.806105
2008-09-25,57.202976,56.551754,49.600319,27.802246000000004
2008-09-26,57.019245,55.98540500000001,49.559589,27.01582
2008-09-29,52.912975,56.257580000000004,46.294174,24.064829
2008-09-30,54.447086,55.617714,47.523796000000004,25.959751
2008-10-01,53.923466000000005,55.321705,47.466797,25.630201
2008-10-02,50.524544,56.399353000000005,45.333275,23.735275
2008-10-03,49.155788,56.089355000000005,44.641102000000004,23.368273000000002
2008-10-06,47.134811,55.639153,43.085751,21.375977
2008-10-07,44.296248999999996,55.801483,40.455479,19.930443
2008-10-08,43.533778999999996,54.974807999999996,39.681877,19.878012
2008-10-09,40.584988,53.26238299999999,37.190044,19.061621
2008-10-10,40.970818,51.638557,36.11515,18.574789000000003
2008-10-13,45.371047999999995,53.786460999999996,40.748638,22.342160999999997
2008-10-14,44.58102,54.47290400000001,40.398483,21.772935999999998
2008-10-15,39.978695,54.140747,36.620045000000005,18.432472
2008-10-16,42.128281,54.133389,38.305668,18.896841000000002
2008-10-17,41.623039,54.428577000000004,37.947369,18.799479
2008-10-20,43.754261,54.406470999999996,39.893608,19.892992
2008-10-21,42.403862,55.336502,38.688408,18.387529
2008-10-22,40.116478,55.587467000000004,36.530457,16.619938
2008-10-23,38.637501,55.329094,36.986469,16.814672
2008-10-24,37.3606,54.694336,35.21125,15.316701
2008-10-27,35.413113,54.39909399999999,34.071201,14.769941000000001
2008-10-28,37.920967,53.97834399999999,37.491347999999995,17.279039
2008-10-29,38.821224,54.369549,37.11676,17.106771
2008-10-30,40.796268,54.007889,38.370831,18.859392
2008-10-31,42.367123,53.97834399999999,39.217709,18.881860999999997
2008-11-03,42.486542,54.400803,39.087425,18.904331
2008-11-04,43.285767,54.949284,40.496193,20.559582000000002
2008-11-05,41.108612,55.364334,38.492958,18.162844
2008-11-06,39.445889,55.408764,36.603741,17.151711
2008-11-07,40.208363,55.29023000000001,37.548367,18.627213
2008-11-10,39.445889,55.29023000000001,37.133053000000004,18.694618
2008-11-11,38.462959000000005,55.431022999999996,36.286148,17.713455
2008-11-12,35.936733000000004,55.253161999999996,34.429501,16.178038
2008-11-13,38.64669,55.253161999999996,36.701473,18.327614
2008-11-14,36.102084999999995,55.445834999999995,35.137966,16.829647
2008-11-17,35.60601,55.305046,34.21777,16.567507
2008-11-18,35.137535,55.342087,34.535362,16.342806
2008-11-19,32.730717,55.53479,32.442562,15.106988000000001
2008-11-20,30.369840999999997,55.490306999999994,30.276476000000002,13.931085999999999
2008-11-21,32.023365000000005,55.216091000000006,31.994685999999998,15.728647
2008-11-24,34.209713,54.978912,33.900203999999995,16.829647
2008-11-25,34.65984,55.927611999999996,34.372505,16.500097
2008-11-26,36.754311,56.275963,35.642849,17.623571
2008-11-28,37.305492,56.098038,36.074436,17.249083
2008-12-01,33.281890999999995,56.429919999999996,32.849734999999995,15.721156
2008-12-02,34.861942,56.772179,34.144489,16.597462
2008-12-03,36.010220000000004,56.504307,35.023959999999995,16.814672
2008-12-04,34.567978000000004,56.749878,33.981625,16.125607000000002
2008-12-05,35.964294,56.333176,35.186825,16.912039
2008-12-08,37.626999,56.087646,36.530457,17.616081
2008-12-09,36.763496,56.385296,35.86272,17.511229
2008-12-10,37.599445,56.288559,36.269871,18.589758
2008-12-11,35.936733000000004,56.891262,35.251965000000006,18.230245999999998
2008-12-12,36.965590999999996,56.593613,35.602112,18.402515
2008-12-15,35.899994,57.188889,35.01582,18.260204
2008-12-16,37.801548,57.665039,36.856178,19.675785
2008-12-17,38.545624,57.679939000000005,36.58746,19.173964
2008-12-18,38.031208,58.089161,35.952290000000005,18.806963
2008-12-19,38.26086,57.71717099999999,35.919712,18.754534
2008-12-22,37.351421,58.215706000000004,35.415077000000004,18.125387
2008-12-23,36.809425,58.431442000000004,35.037621,17.893206
2008-12-24,37.091602,58.38216800000001,35.177116,18.112219
2008-12-26,37.500019,58.426956000000004,35.546349,18.096464
2008-12-29,36.896687,58.792915,35.275585,18.167368
2008-12-30,38.056957000000004,58.904942000000005,36.202808000000005,18.584923
2008-12-31,39.077999,58.979679000000004,36.71154,18.569157
2009-01-02,40.284690999999995,58.763045999999996,37.770061,19.561832
2009-01-05,40.210419,58.516597999999995,37.761856,19.876960999999998
2009-01-06,40.934428999999994,58.143162,38.073665999999996,20.231482999999997
2009-01-07,39.634921999999996,58.322430000000004,37.006931,19.160038
2009-01-08,40.015488,58.225334,37.171051,19.041859
2009-01-09,38.595318,58.43441800000001,36.260239,18.577044
2009-01-12,37.537151,58.202923,35.464317,17.718306
2009-01-13,37.834175,58.516597999999995,35.513535,17.836479
2009-01-14,36.330452,58.733196,34.356552,16.954110999999997
2009-01-15,37.045189,58.47926700000001,34.479633,17.182575
2009-01-16,37.509304,58.568874,34.734016,17.426813
2009-01-20,35.253731,58.31495699999999,32.928799,16.150526
2009-01-21,36.785301000000004,57.91161700000001,34.274516999999996,17.048647
2009-01-22,36.024155,58.038616000000005,33.683708,16.654732
2009-01-23,36.191235,57.926570999999996,33.888844,16.694128
2009-01-26,36.571812,57.732365,34.077576,16.946234
2009-01-27,36.924519000000004,58.083412,34.479633,17.088039000000002
2009-01-28,38.298283000000005,58.113285,35.669445,18.064957
2009-01-29,37.017348999999996,57.724899,34.496052,17.135307
2009-01-30,36.386158,57.754791000000004,33.757549,16.914721
2009-02-02,36.608944,57.94897099999999,33.700115000000004,16.804428
2009-02-03,36.989502,57.34919,34.176037,17.285002
2009-02-04,36.85955,57.454181999999996,33.995514,17.458320999999998
2009-02-05,37.435043,57.581654,34.53709,17.789213
2009-02-06,38.623165,57.574116000000004,35.529961,18.647947
2009-02-09,38.474655,57.589115,35.538158,18.458862
2009-02-10,36.952381,57.903999,33.913456,17.466204
2009-02-11,36.952381,58.113856999999996,34.118598999999996,17.875874
2009-02-12,37.323662,57.963951,34.208858,17.836479
2009-02-13,37.100891,57.69406899999999,33.864239000000005,17.9389
2009-02-17,35.736416,58.068913,32.403636999999996,16.528682999999997
2009-02-18,35.290855,57.844017,32.296974,16.662615
2009-02-19,34.706089,57.59660699999999,31.952339000000002,16.591707
2009-02-20,34.316241999999995,57.701553000000004,31.574896000000003,16.1978
2009-02-23,33.053856,57.799038,30.499952,15.80388
2009-02-24,34.30695,57.754051000000004,31.607706,16.646854
2009-02-25,33.629345,57.461666,31.361546,16.40263
2009-02-26,32.979603000000004,57.356697,30.787160999999998,16.221434
2009-02-27,32.775402,57.416672,30.204553999999998,16.512929999999997
2009-03-02,30.807568,57.510760999999995,28.80142,15.740851000000001
2009-03-03,30.501259,57.31514,28.555253999999998,15.291792000000001
2009-03-04,31.290239,57.30761700000001,29.178866999999997,16.331726
2009-03-05,29.953609000000004,57.570942,27.997276,15.614798
2009-03-06,29.832939,57.330151,27.989072999999998,15.835391
2009-03-09,29.340982,57.119503,27.652645,15.559655
2009-03-10,31.160290000000003,57.179722,29.416838000000002,16.804428
2009-03-11,31.364494,57.300095,29.5235,16.757147
2009-03-12,33.03529,57.428005000000006,30.737923,17.324394
2009-03-13,33.471554,57.382858,31.066135,17.434689000000002
2009-03-16,32.803242,57.345222,30.893824,17.505589999999998
2009-03-17,34.112026,57.217307999999996,31.870295000000002,17.907383
2009-03-18,35.095932,58.233020999999994,32.551346,18.293423
2009-03-19,34.98455,58.195395999999995,32.223129,18.167368
2009-03-20,33.833557,57.93206800000001,31.542053000000003,17.931019
2009-03-23,36.285732,57.79665,33.732944,19.506681
2009-03-24,35.236523,57.766541000000004,33.060085,18.955198
2009-03-25,35.988609000000004,57.570942,33.405464,19.254576
2009-03-26,37.613479999999996,57.766541000000004,34.239975,19.695763
2009-03-27,36.527138,57.909489,33.595504999999996,19.144278
2009-03-30,35.431503,58.022381,32.413956,18.198881
2009-03-31,35.84005,58.044899,32.703152,18.561283
2009-04-01,36.239307000000004,58.164207,33.355885,19.238817
2009-04-02,37.836319,58.050945,34.355652,20.326023
2009-04-03,38.421276,57.741383,34.785297,20.562374
2009-04-06,37.836319,57.801773,34.446537,20.294512
2009-04-07,36.592125,57.915043000000004,33.570702000000004,19.876960999999998
2009-04-08,37.418488,58.186878,34.041672,20.207846
2009-04-09,39.331215,58.118912,35.421528,21.090219
2009-04-13,39.359055,58.209534,35.471107,21.239906
2009-04-14,38.569828,58.360565,34.810085,20.909021
2009-04-15,38.857662,58.443611,35.181903999999996,21.184757
2009-04-16,40.036858,58.330326,35.78508,21.484137
2009-04-17,40.55682,58.020752,36.024689,21.279304999999997
2009-04-20,38.634819,58.307678,34.496113,20.255119
2009-04-21,39.795452000000004,58.194447,35.181903999999996,20.767210000000002
2009-04-22,40.036858,58.300121,35.033173,20.601765
2009-04-23,39.879017,58.345436,35.281055,20.995684
2009-04-24,40.80751,58.315254,35.900753,21.381718
2009-04-27,40.436108000000004,58.443611,35.528934,20.664793
2009-04-28,40.4454,58.232212,35.462826,20.554495000000003
2009-04-29,41.91243,58.149108999999996,36.305622,21.665339000000003
2009-04-30,41.810287,58.315254,36.297352000000004,21.799269
2009-05-01,41.977416999999996,58.215229,36.503914,22.193184
2009-05-04,43.44445,58.260689,37.75156,23.682178
2009-05-05,43.370163,58.253101,37.619358,23.367054
2009-05-06,43.388740999999996,58.503124,38.206005,23.863382
2009-05-07,42.469532,58.298553000000005,37.611098999999996,23.20948
2009-05-08,43.51873,58.442528,38.462134999999996,24.083982000000002
2009-05-11,42.896626,58.685019999999994,37.801136,23.540379
2009-05-12,42.320961,58.662273,37.701992,23.666428
2009-05-13,40.463974,58.836543999999996,36.627853,22.847082
2009-05-14,41.160336,58.813807999999995,36.999676,23.18585
2009-05-15,40.86322,58.798676,36.611323999999996,23.004645999999997
2009-05-18,42.376667,58.624416000000004,37.735027,24.430626
2009-05-19,42.515949,58.753197,37.743286,24.596062
2009-05-20,42.358115999999995,58.927479000000005,37.528461,24.690604999999998
2009-05-21,41.726729999999996,58.624416000000004,36.850945,24.280935
2009-05-22,41.448174,58.609249,36.875735999999996,24.525161999999998
2009-05-26,43.082333,58.488003000000006,37.867237,24.737871
2009-05-27,42.562366,58.139465,37.23101,24.50153
2009-05-28,42.65522,58.291,37.693718,25.257849
2009-05-29,43.555873999999996,58.707726,38.280357,25.699032
2009-06-01,45.134319,58.310843999999996,39.230556,26.699577
2009-06-02,45.580002,58.53135699999999,39.387539000000004,26.313545
2009-06-03,45.106460999999996,58.729034,38.908314000000004,25.478436
2009-06-04,45.849270000000004,58.364067000000006,39.296658,25.880222
2009-06-05,45.802845,57.96871899999999,39.222286,25.919626
2009-06-08,45.347874,57.847018999999996,39.114876,25.54146
2009-06-09,45.821404,58.006699,39.321445000000004,25.565102
2009-06-10,45.644993,57.862251,39.222286,25.809328
2009-06-11,45.76569,58.14354300000001,39.453632,26.289902
2009-06-12,45.700706,58.295643000000005,39.486683,25.974773000000003
2009-06-15,44.605072,58.409672,38.569557,25.037249
2009-06-16,43.815857,58.683406999999995,38.03249,24.706364
2009-06-17,44.057259,58.652981000000004,37.98291,24.517288
2009-06-18,44.103691,58.219578000000006,38.189484,24.470011
2009-06-19,44.400799,58.356483,38.329929,24.572432
2009-06-22,42.738785,58.493328000000005,37.222752,23.634912
2009-06-23,42.506657000000004,58.759426,37.222752,23.784599
2009-06-24,43.017342,58.630226,37.515881,24.462135
2009-06-25,44.270809,59.033173,38.387753000000004,25.068766
2009-06-26,44.605072,59.063587,38.313019,25.202696
2009-06-29,44.725777,59.170013,38.678383000000004,25.360257999999998
2009-06-30,44.567928,59.07118199999999,38.420975,25.068766
2009-07-01,45.190033,59.036097999999996,38.645171999999995,25.596613
2009-07-02,43.722996,59.058979,37.632114,24.86393
2009-07-06,43.054489000000004,59.013199,37.490959000000004,24.919075
2009-07-07,42.20026,59.135296,36.718719,24.336084
2009-07-08,41.85672,59.539639,36.668903,24.060339000000003
2009-07-09,41.940281,59.36414,36.743629,24.446382999999997
2009-07-10,42.107409999999994,59.577751,36.65229,24.147001
2009-07-13,42.980198,59.478573,37.49926,24.320324
2009-07-14,43.360882000000004,59.303096999999994,37.764973,24.556677
2009-07-15,44.8279,59.005554000000004,38.894279,25.832957999999998
2009-07-16,45.496433,59.264961,39.276237,25.832957999999998
2009-07-17,45.431438,59.112389,39.29285,26.108698
2009-07-20,46.137096,59.303096999999994,39.732952000000004,26.912284999999997
2009-07-21,46.04425,59.661685999999996,39.907333,26.880770000000002
2009-07-22,46.359936,59.532008999999995,39.932224,26.825628000000002
2009-07-23,47.696976,59.33363000000001,40.878853,27.542557000000002
2009-07-24,47.938377,59.356522,41.011707,27.463767999999998
2009-07-27,48.09623,59.28023100000001,41.186085,27.644965999999997
2009-07-28,48.068371,59.341228,41.08643,27.503162
2009-07-29,47.817673,59.318363,40.887157,26.920162
2009-07-30,48.467628000000005,59.585418999999995,41.327255,27.637094
2009-07-31,48.523342,59.844799,41.393661,27.802538000000002
2009-08-03,49.28471,59.65345,42.091175,28.858227000000003
2009-08-04,49.544689,59.599838,42.248959,28.637632
2009-08-05,49.136139,59.462067000000005,42.149322999999995,28.393408
2009-08-06,48.495487,59.500362,41.858692,28.149183
2009-08-07,49.349697,59.08695600000001,42.448246000000005,28.346146
2009-08-10,49.451839,59.569225,42.348591,28.109796999999997
2009-08-11,48.866894,59.684017000000004,41.800556,27.605581
2009-08-12,49.526115000000004,59.645748,42.257248,27.912834000000004
2009-08-13,49.851089,59.798843000000005,42.63092,28.385527000000003
2009-08-14,49.006153000000005,59.982597,42.24065,27.999498
2009-08-17,47.659824,60.151005000000005,41.144566,26.849265999999997
2009-08-18,48.32835,60.06678,41.576351,27.290445000000002
2009-08-19,48.820446000000004,60.13567,41.933426000000004,27.432254999999998
2009-08-20,49.377563,60.219879000000006,42.331993,27.786785
2009-08-21,50.306046,60.028518999999996,43.120846,28.306746
2009-08-24,50.389618,60.14330699999999,43.178959000000006,28.361897999999997
2009-08-25,50.575309999999995,60.242858999999996,43.262005,28.322506
2009-08-26,50.62175,60.281108999999994,43.228790000000004,28.164934000000002
2009-08-27,50.593887,60.212212,43.378258,28.117668
2009-08-28,50.538181,60.334679,43.345036,28.117668
2009-08-31,49.851089,60.449528,42.929844,27.605581
2009-09-01,48.644039,60.519405000000006,41.983242,27.172277
2009-09-02,48.560478,60.649975,41.808853000000006,27.495283
2009-09-03,49.21043,60.542446,42.190822999999995,27.999498
2009-09-04,50.083221,60.48099499999999,42.73056,28.550978000000004
2009-09-08,50.631023,60.45029399999999,43.162354,29.157606
2009-09-09,51.633808,60.550167,43.594139,29.220629
2009-09-10,52.339451000000004,60.78054,44.042545000000004,29.638182
2009-09-11,52.385895,60.811275,44.075752,29.543640000000003
2009-09-14,52.850136,60.580845,44.308254,29.527884000000004
2009-09-15,53.240111999999996,60.626923,44.524155,29.843019
2009-09-16,54.094322,60.6423,45.221661,30.638725
2009-09-17,53.982914,60.818946999999994,45.138615,30.370860999999998
2009-09-18,54.177891,60.74981700000001,45.205044,30.473284000000003
2009-09-21,54.28931800000001,60.703743,45.080490000000005,30.189665
2009-09-22,54.558581999999994,60.626923,45.346218,30.733266999999998
2009-09-23,54.075759999999995,60.803585,44.881209999999996,30.260563
2009-09-24,53.00798399999999,60.834309,44.40406,29.661823
2009-09-25,52.618019,61.026343999999995,44.12043,29.882409999999997
2009-09-28,53.843639,61.057003,44.946278,30.252689
2009-09-29,53.825058,61.057003,44.871196999999995,30.213295000000002
2009-09-30,53.342243,61.057003,44.704369,30.355103000000003
2009-10-01,51.578087,61.332848,43.519806,29.590909999999997
2009-10-02,51.225273,61.147949,43.261204,29.661823
2009-10-05,52.098057,61.240387,43.928554999999996,30.315718
2009-10-06,53.100838,61.309723,44.579223999999996,30.812047999999997
2009-10-07,53.08226,61.340548999999996,44.679344,30.741137
2009-10-08,53.6115,61.317443999999995,45.0714,31.21384
2009-10-09,54.122181000000005,60.870567,45.380062,31.379299
2009-10-12,54.168602,61.078564,45.546894,31.568369
2009-10-13,54.020045999999994,61.124813,45.421764,31.576244
2009-10-14,54.957825,60.862892,46.230927,32.584666999999996
2009-10-15,55.115673,60.878296,46.389431,32.442867
2009-10-16,54.577144999999994,60.901402000000004,46.047405,31.970167
2009-10-19,54.939259,60.986137,46.422798,32.561035
2009-10-20,54.298588,61.109425,46.139171999999995,32.056816
2009-10-21,53.500083999999994,61.101684999999996,45.688709,31.94652
2009-10-22,54.159325,61.047782999999995,46.180884999999996,32.19862
2009-10-23,53.277252000000004,60.862892,45.588604,31.891375
2009-10-26,52.65515500000001,60.785835,45.0714,31.599890000000002
2009-10-27,51.865932,61.001568000000006,44.829483,31.079908000000003
2009-10-28,50.008926,60.939921999999996,43.853481,29.740599
2009-10-29,51.11385,60.970726,44.737732,31.001129
2009-10-30,49.767525,61.224968000000004,43.528145,29.622419
2009-11-02,49.832522999999995,61.173191,43.770065,30.189665
2009-11-03,50.677459999999996,61.06501,43.970268,29.890285
2009-11-04,50.231777,61.049526,44.045334000000004,30.662354999999998
2009-11-05,51.67094,61.103615000000005,44.887871000000004,31.30051
2009-11-06,51.745224,61.119087,45.004669,31.198082
2009-11-09,52.803706999999996,61.242729000000004,46.014034,32.27742
2009-11-10,52.543735999999996,61.265919,46.03072,32.048935
2009-11-11,52.915133999999995,61.420497999999995,46.264297,32.253772999999995
2009-11-12,51.921646,61.49012,45.747101,31.568369
2009-11-13,52.432311999999996,61.451397,46.014034,32.127728000000005
2009-11-16,53.676514000000005,61.605988,46.706413,32.899807
2009-11-17,53.667221,61.590545999999996,46.756465999999996,32.781616
2009-11-18,53.314388,61.605988,46.723103,32.513775
2009-11-19,52.070198,61.652378000000006,46.055756,31.978033
2009-11-20,51.800940999999995,61.621464,45.913940000000004,31.94652
